id,EAP,HPL,MWS
id27116,0.028071446848129563,8.09389205661906e-05,0.9718476142313157
id19941,0.03429380422240866,0.9087428927373588,0.05696330304022205
id05711,0.0005341376616374859,1.1619888026521737e-05,0.9994542424503486
id02097,0.00710003592563207,0.0062621860524240324,0.9866377780219194
id03563,0.01583058375515201,0.9744705677852724,0.009698848459552174
id02295,0.11323075591165059,0.8738105353701938,0.012958708718157883
id08179,0.9999594684227696,6.498558753337658e-07,3.988172140933212e-05
id05332,0.08184696010665284,0.7231577627977847,0.19499527709556155
id15697,0.5241150836174032,0.025628950550136427,0.450255965832446
id17026,0.05044608602756845,0.008234243282874695,0.9413196706895527
id04243,0.8497027627246092,0.013294604545130215,0.13700263273026653
id13175,0.9995096045948684,9.27198700230041e-05,0.0003976755350954375
id05387,0.948360077086634,0.012556240251726337,0.03908368266165353
id19989,0.8986301305110067,0.05885189717241971,0.042517972316576565
id25173,0.14762940304883654,0.012415118745319026,0.8399554782058494
id08925,0.0025849971278266402,0.9961320526238874,0.0012829502482823271
id03034,0.009814666251995015,0.9123437226049831,0.07784161114301391
id13272,0.005008057506907257,0.9904172672531638,0.004574675239925589
id07956,0.9468237743657595,0.0023300297679993646,0.050846195866233186
id02648,0.030843231269700535,0.01255806706403768,0.9565987016662671
id01778,0.10075302019511342,0.004254448475346653,0.8949925313295481
id12846,0.0006372478799964113,0.0001227027135152043,0.9992400494064629
id19001,0.08393495797277858,0.04342751848964877,0.8726375235375599
id05763,0.6810288343837193,0.031618486448984066,0.2873526791672916
id15590,0.003412314020291174,0.00024769123968703435,0.9963399947400117
id04912,0.7997462941430744,0.06701530064092903,0.13323840521599284
id21201,0.6947936291839132,0.24216298043603682,0.06304339038005521
id13215,0.9836943864280279,0.000374669877919147,0.015930943694051826
id15612,0.3485996625572832,0.6215413024161015,0.02985903502661914
id18501,0.07915899153608648,0.034112773051723014,0.8867282354122
id07223,0.8218147993142871,0.14569782966092173,0.03248737102478612
id06707,0.5026563198117799,0.15445409760211684,0.34288958258610236
id05238,0.00029363888924189657,0.9995717650759561,0.00013459603482208522
id00935,0.00716306850136453,0.21118642912407706,0.7816505023745463
id00110,0.8338952807525483,0.005124777358555767,0.16097994188888093
id17476,0.8263219467298877,0.15810284691865278,0.015575206351462324
id15170,0.9994994561903886,0.00041433907903511244,8.620473059317086e-05
id13397,0.1951300888944667,0.26177449073538833,0.5430954203701426
id24283,0.39359390475939154,0.1110494409559033,0.49535665428471237
id15234,0.9147824226466431,0.08043168427625602,0.004785893077112497
id16884,0.737113760597812,0.1516968958019137,0.1111893436002713
id07831,0.5601736919120125,0.30945836141614075,0.1303679466718441
id16038,0.8839119014404502,0.10638042469576779,0.00970767386377695
id03629,0.971855184260313,0.009737487145401015,0.01840732859427295
id21019,0.8820372841085401,0.08906089983001843,0.0289018160614443
id21835,0.6119373578139145,0.10805630257791352,0.28000633960817206
id04480,0.09199223620268544,0.9072875375056575,0.0007202262916652446
id20838,0.6505792918395772,0.29653781759288905,0.05288289056753515
id24195,0.6184191202177612,0.1936848188478652,0.18789606093436773
id05448,0.8838533116703274,0.0481213449186996,0.06802534341098813
id15957,0.21982161846027928,0.7688122262887958,0.011366155250934097
id19956,0.0023411190294850073,0.0002527798762376591,0.9974061010942725
id15104,0.01497654027393842,0.017153701401290983,0.967869758324764
id17559,0.7035133395655705,0.22244597578265574,0.07404068465176938
id16839,0.08885796562304822,0.14471023230451663,0.7664318020724303
id14493,0.6726446580176996,0.18081696747768586,0.14653837450461088
id08833,0.6388523170646674,0.00904424595009071,0.35210343698526975
id15723,0.2319331099962761,0.003888902070948912,0.764177987932774
id02716,0.9886032345881594,0.00045238631382215597,0.010944379097992327
id06689,0.04264119107669117,0.9196864386503747,0.03767237027292102
id18837,0.6561821300371575,0.027448587934326286,0.31636928202850545
id04466,0.9651678613715228,0.01816466582988657,0.016667472798604005
id00686,0.6143461089741453,0.030553593409584502,0.3551002976162675
id09010,0.05434032660114688,0.9390335090220008,0.006626164376851924
id23353,0.9217345854638576,0.0121419473322659,0.06612346720387756
id00066,0.8281465122705893,0.14759706265701555,0.02425642507238287
id15724,0.03506777509660549,0.9475067925018613,0.017425432401526313
id23486,0.10230428606685088,0.005312387338681626,0.8923833265944678
id22258,0.004248737756167128,0.005983628294798638,0.989767633949034
id02292,0.7842981572841594,0.19192104405226973,0.02378079866357259
id16356,0.29098719435721465,0.034080657827380775,0.6749321478153985
id00235,0.9433887959163467,0.0005329845139166493,0.056078219569759266
id25522,0.035477868803195985,0.0014199915792542483,0.9631021396175287
id04204,0.09894776538370685,0.8908147610199644,0.01023747359631626
id22016,0.8091058686691587,0.054339706832810475,0.1365544244980345
id06480,0.025403102302752847,0.8858101073194027,0.08878679037783266
id08718,0.09247064097866155,0.0013601037578936763,0.9061692552634437
id05251,0.00032736980064279977,0.9990174166507211,0.0006552135486180897
id03359,0.9609891946457944,0.004654375176310432,0.03435643017789152
id16117,0.030488218350081576,0.0010877035786726714,0.9684240780712297
id17000,0.0007615000178130239,0.9985175291141745,0.0007209708680136747
id01730,0.009166477255981617,0.9867673487575132,0.004066173986530972
id00630,0.7682665301880062,0.19919842303210492,0.03253504677988419
id18175,0.14067580556966375,0.0038234353865519185,0.8555007590437951
id00907,0.9489343654454518,0.022647476652921158,0.02841815790161748
id18251,0.04296995525035839,0.9489326767098071,0.008097368039840727
id25861,0.49441049046278496,0.465800501505328,0.03978900803189066
id00398,0.824108933313058,0.13360606007251735,0.0422850066144351
id27573,0.9971428637289754,0.0001655781747677833,0.0026915580962759734
id10022,0.02090913706970914,0.5658417445945673,0.4132491183357003
id15901,0.1856315226976601,0.0010795240919316594,0.8132889532104115
id00451,0.06688296941423628,0.018302940700365977,0.9148140898853978
id23129,0.010781784923259036,0.9848877055952642,0.004330509481485251
id26498,0.1506109238260939,0.793725522688128,0.05566355348576641
id14741,0.4428322123793054,0.36586050986521856,0.1913072777554751
id18453,0.09851609778829111,0.023728237354288775,0.877755664857414
id08309,0.9059333388632576,0.0734241091610938,0.020642551975645986
id00320,0.9999616943080165,2.844053137717018e-06,3.5461638820086095e-05
id07688,0.1767473558064081,0.03970968743765536,0.7835429567559318
id01556,0.007332436926885223,0.0020000323050437543,0.9906675307680765
id00178,0.1960946625761055,0.04334990937145083,0.7605554280524229
id18902,0.033152020431527665,0.014552397492320577,0.9522955820761557
id27002,0.686159722144835,0.302550338036388,0.011289939818783831
id21418,0.9998430668211736,9.23739606122655e-05,6.455921820842976e-05
id23018,0.021108297514989844,0.07735598552200885,0.901535716963013
id07032,0.23088391142373488,0.08061119396030834,0.6885048946159407
id16195,0.6439888988944559,0.07782106219785101,0.27819003890769745
id11202,0.09312544520737345,0.896477272119101,0.010397282673513827
id09578,0.7806874076680421,0.02528571191428626,0.19402688041766972
id26984,0.8934915457348734,0.008123201113222935,0.09838525315190762
id19856,0.019446155493871575,0.9790933032836279,0.0014605412225017688
id12086,0.1411176337641915,0.0419869179058649,0.8168954483299505
id12052,0.07149028423986184,0.008649063309126282,0.9198606524510075
id17728,0.009114634543240442,0.0034599106753095236,0.9874254547814709
id24608,0.18641899158429204,0.010213151679122944,0.8033678567365776
id21097,0.05339285646756262,0.03572343135461476,0.9108837121778192
id20179,0.00029253050492972086,3.599512737403874e-05,0.9996714743677046
id15144,0.4036540418134638,0.4207823826078483,0.17556357557868196
id00206,0.9840593526540633,0.002496860114381775,0.013443787231550335
id22285,0.002796734285665054,0.0026431349013301838,0.9945601308130143
id06417,0.10693055112908327,0.6202645509050972,0.2728048979658303
id00215,0.3554723505020766,0.6229005783743318,0.021627071123592308
id04201,0.42240077564876677,0.007036219591310878,0.5705630047599213
id21771,0.9811602000394857,0.014220106494663176,0.0046196934658578395
id12451,0.005890641278092079,0.22919376619016393,0.7649155925317382
id14250,0.16799999700573365,0.5241045686860035,0.3078954343082531
id03433,0.03320471387953225,0.9553303885568054,0.011464897563682627
id03303,0.06399032069091531,0.0014533880842660899,0.934556291224817
id25901,0.2806404273804252,0.28197455979159564,0.43738501282797154
id06945,0.47205891807814043,0.01401774338481901,0.513923338537053
id05664,0.692813164534463,0.23111157736436966,0.07607525810118088
id05741,0.9988857840005009,1.4133399836555009e-05,0.0011000825996860663
id10652,0.9478793199623086,0.02432528426824741,0.027795395769446892
id16300,0.9172617315933846,0.0065981780202070085,0.07614009038640697
id12319,0.7599299034365631,0.14166216289168318,0.0984079336717632
id07500,0.03440973186807197,0.9630730002049923,0.002517267926959469
id12478,0.8629667567262721,0.08955727823715691,0.047475965036573066
id03076,0.0618164412174399,0.0033730460322818003,0.9348105127502757
id00969,0.6705596058031437,0.18951999728943997,0.13992039690743002
id23636,0.02224005279119196,0.9647252320782251,0.013034715130587843
id09791,0.09653845458561162,0.12900125135885596,0.7744602940555297
id05680,0.013189576596223964,0.7571622624154132,0.22964816098839086
id03672,0.0330007441870079,0.809927868191373,0.15707138762160291
id04286,0.013091282824431255,0.8245511317355372,0.16235758544002388
id23883,0.013965752192206748,0.17788377597705407,0.8081504718307444
id11914,0.20251427808020342,0.00679477974852439,0.7906909421712608
id20974,0.014350963546214093,0.978003537690441,0.007645498763319883
id26125,0.1189556672664374,0.0046008632264711,0.8764434695070825
id15543,0.22302426461541433,0.006134606751610398,0.7708411286329869
id19471,0.9995265477347062,0.0003699278196037421,0.00010352444569388075
id11503,0.6504340610939832,0.09270360862740866,0.256862330278621
id09321,0.02213112511136473,0.8109826302260696,0.16688624466257856
id25560,0.00043025341598191424,0.0006892714726963191,0.9988804751113125
id06726,0.8587275331948404,0.039441334341603664,0.10183113246356879
id05709,0.978954290659149,0.001902428747129756,0.019143280593712377
id09788,0.14756891908953038,0.44353693299324043,0.40889414791723827
id05289,0.9999020610314915,3.805998492532741e-05,5.987898359889493e-05
id11815,0.006270167262889577,0.9858172886098179,0.007912544127299663
id22422,0.9607344149437457,0.018046824215121573,0.02121876084113408
id25954,0.9827892600516367,0.008289127998570846,0.008921611949780526
id13601,0.961959542998638,0.021109006455427543,0.016931450545934902
id05677,0.9364180917194177,0.0011195234883240746,0.06246238479226749
id10498,0.06885836005334002,0.9292439603884269,0.0018976795582401882
id02665,0.6466105352174523,0.3152748152571155,0.03811464952543308
id10114,0.3430991262065549,0.37507863971909516,0.2818222340743778
id26314,0.7211835008542831,0.24233428159100168,0.036482217554717006
id21240,0.3551092262253608,0.1281388532799793,0.5167519204946628
id15569,0.8744486399390233,0.04640060828528199,0.07915075177567635
id25928,0.1035206572658244,0.05403857468718852,0.8424407680469975
id22706,0.011160098761984422,0.987382214210386,0.0014576870276175357
id20877,0.005078497951373342,0.8394249483046796,0.15549655374392315
id04318,0.9385203836295364,0.013275496037652611,0.04820412033281169
id18299,0.07838067050934798,0.7401345144421251,0.1814848150485187
id08126,0.014440416696935209,0.0030928723908132997,0.9824667109122314
id14293,0.4361614549854696,0.0030983207988320304,0.5607402242157014
id12759,0.9950809403395842,0.0008420448402559705,0.004077014820146923
id11983,0.2312468176234126,0.049909753551627765,0.7188434288249476
id05580,0.08714783351859208,0.8187584745800452,0.09409369190138417
id25846,0.3844560823995296,0.21893887828468012,0.39660503931579794
id01939,0.7790724392189063,0.08403356004784401,0.1368940007332398
id26327,0.03777839091706434,0.8434975887679182,0.11872402031502169
id11068,0.001938885381094866,0.0010231005798606945,0.9970380140390319
id08404,0.9895664884568244,0.0003896268491172595,0.01004388469404316
id27189,0.21472432299320426,0.7822783314911524,0.0029973455156459745
id15119,0.013245105990095563,0.9580060512382111,0.028748842771689157
id26525,0.9959966573687393,0.0005088276268730441,0.0034945150044012356
id03618,0.9513211458707705,0.029706790828374432,0.018972063300847487
id27220,0.9963488581076045,0.0019512577716690404,0.0016998841207463032
id18777,0.01173223919918332,0.0009540015850989709,0.9873137592157157
id20213,0.9796690767832086,0.013773543542669136,0.00655737967412008
id20403,0.9869142615847274,0.00931327116131915,0.003772467253948246
id03777,0.03426549942123729,0.04464290961943556,0.9210915909593252
id10595,0.20932174058870842,0.7247354433691889,0.06594281604208035
id13816,0.4414431041822569,0.02813164603805339,0.5304252497796914
id05667,0.013529922901610267,0.005996180071691383,0.9804738970266849
id24629,0.8416692328434053,0.019093369985203962,0.13923739717140063
id20398,0.3557623360962283,0.04112111283306105,0.6031165510707209
id14108,0.000438819520012935,0.00010290449082720276,0.9994582759891684
id06196,0.00251292171997336,0.9966624729912751,0.00082460528873913
id02800,0.523336552602651,0.43751764411581473,0.03914580328152425
id18732,0.0017423673769042956,0.9961089470106913,0.0021486856124088125
id11915,0.17385479292467107,0.40648175074032966,0.41966345633498603
id09739,0.9428549933712964,0.006260792535206922,0.05088421409349627
id24672,0.9916948038950957,0.0031057605862107912,0.005199435518672844
id00414,6.251215978588292e-05,0.0014772503381841984,0.9984602375020164
id16307,0.9880770181802806,0.0063191040745901655,0.005603877745128714
id14043,0.08330744907640603,0.007857619442329381,0.908834931481272
id00517,0.0006461347171793182,2.7971492612647533e-05,0.999325893790207
id09744,0.9960301101399723,0.0020413304291635437,0.0019285594308644939
id19257,0.945799447341932,0.012835646643676472,0.04136490601440494
id15437,0.6892137671563322,0.2777319570856006,0.033054275758073855
id16352,0.013674097279965861,0.013769213413530794,0.9725566893065101
id18849,0.8912008445597193,0.034847541303302004,0.07395161413698224
id19434,5.23775615070986e-05,0.9998481754107432,9.944702774695911e-05
id17928,0.04196322090207852,0.013597124284707295,0.9444396548132153
id16896,0.015067036852598067,0.008473159359819812,0.9764598037875711
id02135,0.38552362816448693,0.23063217812907438,0.3838441937064278
id15075,0.991681998350869,0.0009554526168840624,0.007362549032246632
id27486,0.004466156059623026,0.9934649893549369,0.002068854585448853
id19422,0.9601164104540318,0.033430096134345604,0.006453493411626923
id09603,0.10511705378654192,0.689534639288431,0.20534830692502729
id02133,0.025218379877394233,0.9590232348748766,0.015758385247715213
id03441,0.6216632199395625,0.025133582498929483,0.35320319756148166
id02398,0.004874781160028244,0.9939586937177831,0.001166525122187092
id05152,0.40979900112371376,0.009429708641448238,0.5807712902348398
id17838,0.11356678754721082,0.0014448426778062348,0.8849883697749835
id25060,0.9959897929755742,0.003181800165388583,0.0008284068590164007
id09998,0.038770827670790105,0.020908264152094302,0.9403209081771213
id01828,0.048867216869524326,0.9371059165670274,0.014026866563458947
id25377,0.39884018485438033,0.023524491985546663,0.5776353231600805
id22175,0.21453775765063202,0.7781602078715979,0.007302034477766948
id02974,0.05070623504956763,0.02988196009168304,0.9194118048587425
id26955,0.9944662288376208,0.004884105131527126,0.0006496660308540733
id21091,0.8961322931710141,0.030666391921454116,0.07320131490755238
id12802,0.8730095989007579,0.11102608477604861,0.015964316323180665
id07432,0.0010140743978502831,0.9953890830089475,0.003596842593191482
id18749,0.06385482387687191,0.8703967720592813,0.06574840406385712
id15030,0.001280396303384481,0.001733269649007498,0.9969863340476081
id17155,0.006608558037181964,0.9929223982298498,0.00046904373296295724
id08128,0.024815770476410117,0.9681082133903073,0.007076016133270016
id25706,0.01712008442139526,0.9373162521112943,0.04556366346729717
id15645,0.9741154604134056,0.02270803577029851,0.0031765038163059354
id04943,0.6948039031464498,0.03305317034021645,0.27214292651334643
id27566,0.0017728422258683192,0.0007634771802839307,0.997463680593835
id11765,0.11592712852312843,0.07237676511675899,0.8116961063601381
id13783,0.5185326910161463,0.29699420383794617,0.1844731051459027
id00492,0.001490489473133758,0.0025626582828108986,0.9959468522440639
id27636,0.10534577724472591,0.015770544533166717,0.8788836782220931
id04273,0.9134416754566845,0.039050185434924556,0.04750813910838972
id02537,0.1982975223743018,0.0644875327824788,0.737214944843223
id24349,0.9681463043926659,0.02725954102057183,0.004594154586762074
id00023,0.0004303789859785032,0.9977741805170488,0.0017954404969942903
id23025,0.3219359176589702,0.5787812193037317,0.09928286303729578
id08722,0.943959213604287,0.00375864277001464,0.052282143625704075
id02420,0.9993049878226787,0.000279668883891925,0.00041534329341385304
id10811,0.9907248890676739,0.0031934787451031147,0.006081632187233579
id04019,0.0006435572168183121,0.0006244302653955657,0.9987320125177602
id18334,0.9669025420527957,0.02704024380170073,0.006057214145497685
id16781,0.2679253024566758,0.7132947510924416,0.018779946450877157
id08773,0.9019381203111827,0.09064549651614648,0.007416383172680024
id19214,0.9647001592717805,0.011867288185055483,0.023432552543169036
id09589,0.004701997402023019,0.9773786740351098,0.017919328562867674
id24246,0.7732695988607571,0.027390978633581375,0.1993394225056783
id23577,0.7914154179407924,0.197503180974173,0.011081401085026017
id09305,0.8768957408941443,0.008544736652839733,0.1145595224530098
id16460,0.11499846771858091,0.01966438611935406,0.8653371461620788
id21115,0.49429044175455145,0.2735711618051529,0.2321383964402826
id25996,0.13940939543427175,0.28536347771176745,0.5752271268539632
id02551,0.0032855711320645183,0.0014929902626484013,0.995221438605274
id19352,0.0136600384516742,3.9477381713716586e-05,0.9863004841666134
id03806,0.0758055616367411,0.03467055880956347,0.8895238795536933
id26544,0.9849318166248946,0.003705557150635589,0.011362626224456536
id18761,0.9450387948885077,0.030600374299334026,0.024360830812157383
id24148,0.09084107117116545,0.8973133458857137,0.011845582943103023
id16095,0.07345690338687297,0.8848830886755563,0.04166000793757491
id18442,0.8617203299674057,0.03885666359557874,0.09942300643701649
id22596,0.00011939460907265668,2.4244090458923792e-05,0.9998563613004899
id23002,0.09742434696448751,0.0041700333638073446,0.898405619671718
id04797,0.9953648269293195,0.000774839702667835,0.003860333368005395
id06610,0.2036262532295756,0.012898384266408752,0.7834753625039959
id16173,0.5541657144687463,0.38559291448330857,0.06024137104794832
id18292,0.013438795421093271,0.004771857134456972,0.9817893474444601
id27328,0.9778898421584334,0.0009768048689429354,0.021133352972629388
id01695,0.009367006455213012,0.9791982012633285,0.011434792281466651
id05761,0.14898702665835947,0.0042008119286954275,0.8468121614129418
id16354,0.9163035622364709,0.005018717007013525,0.07867772075651111
id12207,0.012310883064555841,0.19963607276555334,0.7880530441698962
id05665,0.046534777839178,0.009496276359963309,0.94396894580086
id01911,0.9425441603300706,0.0507549397638936,0.006700899906044317
id19153,0.05964661881138518,0.0026177286059557783,0.9377356525826805
id10295,0.5480084914516152,0.3121023163460527,0.1398891922023433
id23038,0.8722421586751423,0.08429783418228308,0.0434600071425723
id23783,0.21480813609338487,0.781642372898692,0.0035494910079136603
id27879,0.9648149894697134,0.01611844955414572,0.01906656097612981
id19190,0.010696648465477182,0.9888736058856454,0.0004297456488801695
id05065,0.980655614920302,0.013614622516269166,0.005729762563436044
id21296,0.1171381841483233,0.8354822575063443,0.0473795583453379
id13262,0.14312075923720324,0.33109452482725893,0.525784715935526
id10333,0.9485140340596451,0.01337089216050535,0.03811507377983952
id16677,0.040022981299930385,0.6592160062100313,0.3007610124900588
id01392,0.29452513525733415,0.011014938747311598,0.694459925995367
id27874,0.9211530566576339,0.060741413115684366,0.01810553022668763
id02294,0.001987114549197679,0.9968830025696269,0.0011298828811738702
id18298,0.022777315891572936,0.049468340747039034,0.9277543433613838
id06997,0.9981622045978373,0.0012770212432886851,0.0005607741588683478
id05243,0.13864127002958226,0.3993690323419728,0.46198969762844844
id00860,0.12845233412860377,0.5457702929862589,0.3257773728851503
id26681,0.9996651009100643,0.0002785456937951084,5.635339612934287e-05
